Transcriber,Report_no,Report_date,Date,Province,District,Cases,Total_Deaths,Facility_Deaths,Community_Deaths,Notes,Cumulative Cases,Cumulative Deaths
RS,Tw-2020-11-01,2020-11-01,2020-11-01,Copperbelt,Kalulushi,6,,,,,16441,349
RS,Tw-2020-11-01,2020-11-01,2020-11-01,Copperbelt,Kitwe,6,,,,,16447,349
RS,Tw-2020-11-01,2020-11-01,2020-11-01,Southern,Livingstone,1,,,,,16448,349
RS,Tw-2020-11-01,2020-11-01,2020-11-01,Lusaka,Lusaka,17,,,,,16465,349
RS,Tw-2020-11-01,2020-11-01,2020-11-01,Copperbelt,Ndola,13,,,,,16478,349
RS,Tw-2020-11-01,2020-11-01,2020-11-01,North-Western,Solwezi,2,,,,,16480,349
RS,Tw-2020-11-02,2020-11-02,2020-11-02,Copperbelt,Chingola,3,,,,,16483,349
RS,Tw-2020-11-02,2020-11-02,2020-11-02,North-Western,Kabompo,1,,,,,16484,349
RS,Tw-2020-11-02,2020-11-02,2020-11-02,Copperbelt,Kitwe,19,,,,,16503,349
RS,Tw-2020-11-02,2020-11-02,2020-11-02,Lusaka,Lusaka,11,,,,,16514,349
RS,Tw-2020-11-02,2020-11-02,2020-11-02,Copperbelt,Ndola,22,,,,,16536,349
RS,Tw-2020-11-02,2020-11-02,2020-11-02,North-Western,Solwezi,7,,,,,16543,349
RS,Tw-2020-11-03,2020-11-03,2020-11-03,Copperbelt,Chingola,1,,,,,16544,349
RS,Tw-2020-11-03,2020-11-03,2020-11-03,Northern,Kasama,2,,,,,16546,349
RS,Tw-2020-11-03,2020-11-03,2020-11-03,Southern,Livingstone,7,,,,,16553,349
RS,Tw-2020-11-03,2020-11-03,2020-11-03,Lusaka,Lusaka,41,,,,,16594,349
RS,Tw-2020-11-03,2020-11-03,2020-11-03,Western,Mongu,6,,,,,16600,349
RS,Tw-2020-11-03,2020-11-03,2020-11-03,Luapula,Nchelenge,18,,,,,16618,349
RS,Tw-2020-11-03,2020-11-03,2020-11-03,Copperbelt,Ndola,39,,,,,16657,349
RS,Tw-2020-11-03,2020-11-03,2020-11-03,North-Western,Solwezi,4,,,,,16661,349
RS,Tw-2020-11-04,2020-11-04,2020-11-04,Copperbelt,Chingola,1,,,,,16662,349
RS,Tw-2020-11-04,2020-11-04,2020-11-04,Central,Kabwe,1,,,,,16663,349
RS,Tw-2020-11-04,2020-11-04,2020-11-04,Copperbelt,Kitwe,14,,,,,16677,349
RS,Tw-2020-11-04,2020-11-04,2020-11-04,Southern,Livingstone,2,,,,,16679,349
RS,Tw-2020-11-04,2020-11-04,2020-11-04,Lusaka,Lusaka,8,,,,,16687,349
RS,Tw-2020-11-04,2020-11-04,2020-11-04,Copperbelt,Ndola,4,,,,,16691,349
RS,Tw-2020-11-04,2020-11-04,2020-11-04,North-Western,Solwezi,7,,,,,16698,349
RS,Tw-2020-11-05-Est,2020-11-05,2020-11-05,Unspecified-Estimated,-,1,,,,,16699,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,Copperbelt,Chililabombwe,2,,,,,16701,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,North-Western,Kasempa,1,,,,,16702,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,Copperbelt,Kitwe,22,,,,74,16724,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,Southern,Livingstone,10,,,,,16734,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,Lusaka,Lusaka,9,,,,,16743,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,Southern,Mazabuka,3,,,,,16746,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,Central,Mumbwa,9,,,,,16755,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,Copperbelt,Ndola,9,,,,,16764,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,Eastern,Sinda,1,,,,,16765,349
RS,Tw-2020-11-05,2020-11-05,2020-11-05,North-Western,Solwezi,5,,,,,16770,349
RS,Tw-2020-11-06,2020-11-06,2020-11-06,Southern,Choma,4,,,,,16774,349
RS,Tw-2020-11-06,2020-11-06,2020-11-06,Central,Kabwe,2,,,,,16776,349
RS,Tw-2020-11-06,2020-11-06,2020-11-06,Copperbelt,Kitwe,8,,,,,16784,349
RS,Tw-2020-11-06,2020-11-06,2020-11-06,Lusaka,Lusaka,22,,,,,16806,349
RS,Tw-2020-11-06,2020-11-06,2020-11-06,Copperbelt,Ndola,13,,,,,16819,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Copperbelt,Chililabombwe,1,,,,,16820,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Muchinga,Chinsali,10,,,,,16830,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Lusaka,Chongwe,1,,,,,16831,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Copperbelt,Kitwe,2,,,,,16833,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Southern,Livingstone,4,,,,,16837,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Lusaka,Lusaka,18,,,,,16855,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Luapula,Mansa,28,,,,,16883,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Southern,Mazabuka,3,,,,,16886,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,North-Western,Mwinilunga,1,,,,,16887,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,Copperbelt,Ndola,8,,,,,16895,349
RS,Tw-2020-11-07,2020-11-07,2020-11-07,North-Western,Solwezi,13,,,,,16908,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,Copperbelt,Chililabombwe,3,,,,,16911,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,Copperbelt,Chingola,4,,,,,16915,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,Central,Kabwe,2,,,,,16917,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,Western,Kalabo,1,,,,,16918,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,Copperbelt,Kitwe,4,,,,,16922,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,Lusaka,Lusaka,7,,,,,16929,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,Copperbelt,Ndola,21,,,,,16950,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,Eastern,Nyimba,1,,,,,16951,349
RS,Tw-2020-11-08,2020-11-08,2020-11-08,North-Western,Solwezi,3,,,,,16954,349
RS,Tw-2020-11-09,2020-11-09,2020-11-09,Copperbelt,Kitwe,4,,,,,16958,349
RS,Tw-2020-11-09,2020-11-09,2020-11-09,Lusaka,Lusaka,5,,,,,16963,349
RS,Tw-2020-11-09,2020-11-09,2020-11-09,Copperbelt,Mufulira,2,,,,,16965,349
RS,Tw-2020-11-09,2020-11-09,2020-11-09,Copperbelt,Ndola,4,,,,,16969,349
RS,Tw-2020-11-09,2020-11-09,2020-11-09,Western,Sesheke,2,,,,,16971,349
RS,Tw-2020-11-10,2020-11-10,2020-11-10,Northern,Kasama,1,,,,,16972,349
RS,Tw-2020-11-10,2020-11-10,2020-11-10,Copperbelt,Kitwe,6,,,,,16978,349
RS,Tw-2020-11-10,2020-11-10,2020-11-10,Lusaka,Lusaka,10,1,1,,,16988,350
RS,Tw-2020-11-10,2020-11-10,2020-11-10,Western,Sesheke,3,,,,,16991,350
RS,Tw-2020-11-10,2020-11-10,2020-11-10,North-Western,Solwezi,6,,,,,16997,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,Northern,Kasama,2,,,,,16999,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,Southern,Kazungula,1,,,,,17000,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,Copperbelt,Kitwe,3,,,,,17003,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,Southern,Livingstone,2,,,,,17005,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,Copperbelt,Luanshya,1,,,,,17006,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,Lusaka,Lusaka,16,,,,,17022,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,Copperbelt,Mufulira,1,,,,,17023,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,Copperbelt,Ndola,4,,,,,17027,350
RS,Tw-2020-11-11,2020-11-11,2020-11-11,North-Western,Solwezi,9,,,,,17036,350
RS,Tw-2020-11-12,2020-11-12,2020-11-12,Copperbelt,Kalulushi,1,,,,,17037,350
RS,Tw-2020-11-12,2020-11-12,2020-11-12,Copperbelt,Kitwe,2,,,,,17039,350
RS,Tw-2020-11-12,2020-11-12,2020-11-12,Lusaka,Lusaka,5,,,,,17044,350
RS,Tw-2020-11-12,2020-11-12,2020-11-12,Copperbelt,Ndola,12,,,,,17056,350
RS,Tw-2020-11-13,2020-11-13,2020-11-13,Copperbelt,Kitwe,1,,,,,17057,350
RS,Tw-2020-11-13,2020-11-13,2020-11-13,Southern,Livingstone,31,,,,,17088,350
RS,Tw-2020-11-13,2020-11-13,2020-11-13,Lusaka,Lusaka,3,,,,,17091,350
RS,Tw-2020-11-13,2020-11-13,2020-11-13,North-Western,Solwezi,2,,,,,17093,350
RS,Tw-2020-11-14,2020-11-14,2020-11-14,Southern,Livingstone,2,,,,,17095,350
RS,Tw-2020-11-14,2020-11-14,2020-11-14,Lusaka,Lusaka,1,,,,,17096,350
RS,Tw-2020-11-14,2020-11-14,2020-11-14,North-Western,Solwezi,1,,,,,17097,350
RS,Tw-2020-11-15,2020-11-15,2020-11-15,Eastern,Chipata,1,,,,,17098,350
RS,Tw-2020-11-15,2020-11-15,2020-11-15,Southern,Kalomo,5,,,,,17103,350
RS,Tw-2020-11-15,2020-11-15,2020-11-15,Copperbelt,Kitwe,2,,,,,17105,350
RS,Tw-2020-11-15,2020-11-15,2020-11-15,Southern,Livingstone,4,,,,,17109,350
RS,Tw-2020-11-15,2020-11-15,2020-11-15,Lusaka,Lusaka,6,3,,3,,17115,353
RS,Tw-2020-11-15,2020-11-15,2020-11-15,Southern,Monze,3,,,,,17118,353
RS,Tw-2020-11-15,2020-11-15,2020-11-15,Copperbelt,Ndola,4,,,,,17122,353
RS,Tw-2020-11-15,2020-11-15,2020-11-15,North-Western,Solwezi,1,,,,,17123,353
RS,Tw-2020-11-16,2020-11-16,2020-11-16,Southern,Livingstone,58,,,,,17181,353
RS,Tw-2020-11-16,2020-11-16,2020-11-16,Lusaka,Lusaka,6,,,,,17187,353
RS,Tw-2020-11-17,2020-11-17,2020-11-17,Copperbelt,Kitwe,3,,,,,17190,353
RS,Tw-2020-11-17,2020-11-17,2020-11-17,Southern,Livingstone,36,,,,,17226,353
RS,Tw-2020-11-17,2020-11-17,2020-11-17,Lusaka,Lusaka,4,,,,,17230,353
RS,Tw-2020-11-17,2020-11-17,2020-11-17,Copperbelt,Mufulira,3,,,,,17233,353
RS,Tw-2020-11-17,2020-11-17,2020-11-17,Southern,Namwala,1,,,,,17234,353
RS,Tw-2020-11-17,2020-11-17,2020-11-17,Copperbelt,Ndola,9,,,,,17243,353
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Copperbelt,Chililabombwe,1,,,,,17244,353
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Eastern,Chipata,2,,,,,17246,353
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Northern,Kasama,3,,,,,17249,353
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Copperbelt,Kitwe,1,,,,,17250,353
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Southern,Livingstone,,1,1,,,17250,354
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Lusaka,Lusaka,14,2,,2,,17264,356
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Southern,Mazabuka,1,,,,,17265,356
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Copperbelt,Mufulira,10,,,,,17275,356
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Copperbelt,Ndola,4,,,,,17279,356
RS,Tw-2020-11-18,2020-11-18,2020-11-18,Western,Nkeyema,1,,,,,17280,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Copperbelt,Chambeshi,2,,,,,17282,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Copperbelt,Chingola,1,,,,,17283,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Central,Kabwe,2,,,,,17285,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Luapula,Kawambwa,8,,,,,17293,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Copperbelt,Kitwe,13,,,,,17306,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Southern,Livingstone,6,,,,,17312,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Lusaka,Lusaka,9,,,,,17321,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Copperbelt,Ndola,10,,,,,17331,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,Luapula,Samfya,3,,,,,17334,356
RS,Tw-2020-11-19,2020-11-19,2020-11-19,North-Western,Solwezi,16,,,,,17350,356
RS,Tw-2020-11-20,2020-11-20,2020-11-20,Copperbelt,Chingola,2,,,,,17352,356
RS,Tw-2020-11-20,2020-11-20,2020-11-20,Copperbelt,Kitwe,8,,,,,17360,356
RS,Tw-2020-11-20,2020-11-20,2020-11-20,Southern,Livingstone,1,,,,,17361,356
RS,Tw-2020-11-20,2020-11-20,2020-11-20,Copperbelt,Luanshya,2,,,,,17363,356
RS,Tw-2020-11-20,2020-11-20,2020-11-20,Lusaka,Lusaka,9,,,,,17372,356
RS,Tw-2020-11-20,2020-11-20,2020-11-20,Copperbelt,Ndola,1,,,,,17373,356
RS,Tw-2020-11-21,2020-11-21,2020-11-21,Copperbelt,Kitwe,8,,,,,17381,356
RS,Tw-2020-11-21,2020-11-21,2020-11-21,Lusaka,Lusaka,4,,,,,17385,356
RS,Tw-2020-11-21,2020-11-21,2020-11-21,Copperbelt,Ndola,6,,,,,17391,356
RS,Tw-2020-11-21,2020-11-21,2020-11-21,Southern,Sinazongwe,1,,,,,17392,356
RS,Tw-2020-11-21,2020-11-21,2020-11-21,North-Western,Solwezi,2,,,,,17394,356
RS,Tw-2020-11-22,2020-11-22,2020-11-22,Central,Chisamba,1,,,,,17395,356
RS,Tw-2020-11-22,2020-11-22,2020-11-22,Central,Kabwe,5,,,,,17400,356
RS,Tw-2020-11-22,2020-11-22,2020-11-22,Copperbelt,Kitwe,2,,,,,17402,356
RS,Tw-2020-11-22,2020-11-22,2020-11-22,Lusaka,Lusaka,10,,,,,17412,356
RS,Tw-2020-11-22,2020-11-22,2020-11-22,Copperbelt,Mufulira,2,,,,,17414,356
RS,Tw-2020-11-22,2020-11-22,2020-11-22,Copperbelt,Ndola,1,1,1,,,17415,357
RS,Tw-2020-11-22,2020-11-22,2020-11-22,North-Western,Solwezi,9,,,,,17424,357
RS,Tw-2020-11-23,2020-11-23,2020-11-23,Eastern,Chadiza,1,,,,,17425,357
RS,Tw-2020-11-23,2020-11-23,2020-11-23,Copperbelt,Chingola,3,,,,,17428,357
RS,Tw-2020-11-23,2020-11-23,2020-11-23,Copperbelt,Kitwe,4,,,,,17432,357
RS,Tw-2020-11-23,2020-11-23,2020-11-23,Copperbelt,Lufwanyama,1,,,,,17433,357
RS,Tw-2020-11-23,2020-11-23,2020-11-23,Lusaka,Lusaka,5,,,,,17438,357
RS,Tw-2020-11-23,2020-11-23,2020-11-23,Copperbelt,Mufulira,4,,,,,17442,357
RS,Tw-2020-11-23,2020-11-23,2020-11-23,Copperbelt,Ndola,8,,,,,17450,357
RS,Tw-2020-11-23,2020-11-23,2020-11-23,North-Western,Solwezi,4,,,,,17454,357
RS,Tw-2020-11-24,2020-11-24,2020-11-24,North-Western,Chavuma,1,,,,,17455,357
RS,Tw-2020-11-24,2020-11-24,2020-11-24,North-Western,Kalumbila,1,,,,,17456,357
RS,Tw-2020-11-24,2020-11-24,2020-11-24,Central,Kapiri Mposhi,2,,,,,17458,357
RS,Tw-2020-11-24,2020-11-24,2020-11-24,Southern,Livingstone,1,,,,,17459,357
RS,Tw-2020-11-24,2020-11-24,2020-11-24,Lusaka,Lusaka,2,,,,,17461,357
RS,Tw-2020-11-24,2020-11-24,2020-11-24,North-Western,Mwinilunga,2,,,,,17463,357
RS,Tw-2020-11-24,2020-11-24,2020-11-24,Eastern,Nyimba,1,,,,,17464,357
RS,Tw-2020-11-24,2020-11-24,2020-11-24,North-Western,Solwezi,2,,,,,17466,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,Central,Kapiri Mposhi,1,,,,,17467,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,Copperbelt,Kitwe,2,,,,,17469,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,Southern,Livingstone,41,,,,,17510,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,Copperbelt,Luanshya,3,,,,,17513,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,Lusaka,Lusaka,7,,,,,17520,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,North-Western,Manyinga,1,,,,,17521,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,Copperbelt,Mpongwe,1,,,,,17522,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,Copperbelt,Ndola,7,,,,,17529,357
RS,Tw-2020-11-25,2020-11-25,2020-11-25,North-Western,Solwezi,6,,,,,17535,357
RS,Tw-2020-11-26,2020-11-26,2020-11-26,Eastern,Chipata,2,,,,,17537,357
RS,Tw-2020-11-26,2020-11-26,2020-11-26,Copperbelt,Kitwe,3,,,,,17540,357
RS,Tw-2020-11-26,2020-11-26,2020-11-26,Southern,Livingstone,1,,,,,17541,357
RS,Tw-2020-11-26,2020-11-26,2020-11-26,Lusaka,Lusaka,12,,,,,17553,357
RS,Tw-2020-11-27,2020-11-27,2020-11-27,Copperbelt,Kitwe,1,,,,,17554,357
RS,Tw-2020-11-27,2020-11-27,2020-11-27,Lusaka,Lusaka,14,,,,,17568,357
RS,Tw-2020-11-27,2020-11-27,2020-11-27,Copperbelt,Ndola,1,,,,,17569,357
RS,Tw-2020-11-28,2020-11-28,2020-11-28,Copperbelt,Kitwe,1,,,,,17570,357
RS,Tw-2020-11-28,2020-11-28,2020-11-28,Central,Luano,1,,,,,17571,357
RS,Tw-2020-11-28,2020-11-28,2020-11-28,Lusaka,Lusaka,12,,,,,17583,357
RS,Tw-2020-11-28,2020-11-28,2020-11-28,Copperbelt,Ndola,6,,,,,17589,357
RS,Tw-2020-11-29,2020-11-29,2020-11-29,Central,Chibombo,2,,,,,17591,357
RS,Tw-2020-11-29,2020-11-29,2020-11-29,Copperbelt,Chingola,2,,,,,17593,357
RS,Tw-2020-11-29,2020-11-29,2020-11-29,Central,Kabwe,2,,,,,17595,357
RS,Tw-2020-11-29,2020-11-29,2020-11-29,Central,Luano,1,,,,,17596,357
RS,Tw-2020-11-29,2020-11-29,2020-11-29,Lusaka,Lusaka,8,,,,,17604,357
RS,Tw-2020-11-29,2020-11-29,2020-11-29,Western,Mongu,3,,,,,17607,357
RS,Tw-2020-11-29,2020-11-29,2020-11-29,Copperbelt,Mpongwe,1,,,,,17608,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Copperbelt,Chililabombwe,9,,,,,17617,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Lusaka,Kafue,1,,,,,17618,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Southern,Kalomo,2,,,,,17620,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Copperbelt,Kitwe,1,,,,,17621,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Lusaka,Lusaka,8,,,,,17629,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Luapula,Mansa,1,,,,,17630,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Southern,Mazabuka,3,,,,,17633,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Western,Mongu,1,,,,,17634,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Copperbelt,Mufulira,1,,,,,17635,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Copperbelt,Ndola,2,,,,,17637,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,Eastern,Nyimba,9,,,,,17646,357
RS,Tw-2020-11-30,2020-11-30,2020-11-30,North-Western,Solwezi,1,,,,,17647,357
RS,Tw-2020-12-01,2020-12-01,2020-12-01,Luapula,Chiengi,1,,,,,17648,357
RS,Tw-2020-12-01,2020-12-01,2020-12-01,Southern,Livingstone,1,,,,,17649,357
RS,Tw-2020-12-01,2020-12-01,2020-12-01,Lusaka,Lusaka,16,,,,,17665,357
RS,Tw-2020-12-02,2020-12-02,2020-12-02,Lusaka,Chongwe,2,,,,,17667,357
RS,Tw-2020-12-02,2020-12-02,2020-12-02,Southern,Livingstone,12,,,,,17679,357
RS,Tw-2020-12-02,2020-12-02,2020-12-02,Lusaka,Lusaka,16,,,,,17695,357
RS,Tw-2020-12-02,2020-12-02,2020-12-02,Copperbelt,Mufulira,2,,,,,17697,357
RS,Tw-2020-12-02,2020-12-02,2020-12-02,Copperbelt,Ndola,3,,,,,17700,357
RS,Tw-2020-12-03,2020-12-03,2020-12-03,North-Western,Kalumbila,6,,,,,17706,357
RS,Tw-2020-12-03,2020-12-03,2020-12-03,Copperbelt,Kitwe,2,,,,,17708,357
RS,Tw-2020-12-03,2020-12-03,2020-12-03,Central,Liteta,1,,,,,17709,357
RS,Tw-2020-12-03,2020-12-03,2020-12-03,Southern,LIvingstone,10,,,,,17719,357
RS,Tw-2020-12-03,2020-12-03,2020-12-03,Lusaka,Lusaka,5,,,,,17724,357
RS,Tw-2020-12-03,2020-12-03,2020-12-03,Luapula,Mansa,1,,,,,17725,357
RS,Tw-2020-12-03,2020-12-03,2020-12-03,Copperbelt,Mufulira,3,,,,,17728,357
RS,Tw-2020-12-03,2020-12-03,2020-12-03,North-Western,Solwezi,2,,,,,17730,357
RS,Tw-2020-12-04,2020-12-04,2020-12-04,North-Western,Chavuma,1,,,,,17731,357
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Southern,Chikankata,6,,,,,17737,357
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Central,Kabwe,1,,,,,17738,357
RS,Tw-2020-12-04,2020-12-04,2020-12-04,North-Western,Kalumbila,18,,,,,17756,357
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Southern,Kazungula,1,,,,,17757,357
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Copperbelt,Kitwe,1,,,,,17758,357
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Southern,Livingstone,63,,,,,17821,357
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Lusaka,Lusaka,16,7,,7,,17837,364
RS,Tw-2020-12-04,2020-12-04,2020-12-04,North-Western,Manyinga,2,,,,,17839,364
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Southern,Monze,1,,,,,17840,364
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Copperbelt,Mufulira,2,,,,,17842,364
RS,Tw-2020-12-04,2020-12-04,2020-12-04,Copperbelt,Ndola,1,,,,,17843,364
RS,Tw-2020-12-04,2020-12-04,2020-12-04,North-Western,Solwezi,14,,,,,17857,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Southern,Chikankata,2,,,,,17859,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Eastern,Chipata,1,,,,,17860,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Lusaka,Chirundu,1,,,,,17861,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Lusaka,Kafue,1,,,,,17862,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Southern,Kalomo,1,,,,,17863,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,North-Western,Kalumbila,4,,,,,17867,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Southern,Livingstone,11,,,,,17878,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Lusaka,Lusaka,11,,,,,17889,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Western,Mongu,1,,,,,17890,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Southern,Monze,1,,,,,17891,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,North-Western,Mushindano,1,,,,,17892,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Copperbelt,Ndola,4,,,,,17896,364
RS,Tw-2020-12-05,2020-12-05,2020-12-05,Eastern,Nyimba,2,,,,,17898,364
RS,Tw-2020-12-06,2020-12-06,2020-12-06,Copperbelt,Chingola,2,,,,,17900,364
RS,Tw-2020-12-06,2020-12-06,2020-12-06,North-Western,Kalumbila,6,,,,,17906,364
RS,Tw-2020-12-06,2020-12-06,2020-12-06,Lusaka,Lusaka,10,,,,,17916,364
RS,Tw-2020-12-07,2020-12-07,2020-12-07,North-Western,Ikelenge,2,,,,,17918,364
RS,Tw-2020-12-07,2020-12-07,2020-12-07,Copperbelt,Kitwe,1,,,,,17919,364
RS,Tw-2020-12-07,2020-12-07,2020-12-07,Southern,Livingstone,2,,,,,17921,364
RS,Tw-2020-12-07,2020-12-07,2020-12-07,Copperbelt,Lufwanyama,1,,,,,17922,364
RS,Tw-2020-12-07,2020-12-07,2020-12-07,Lusaka,Lusaka,5,,,,,17927,364
RS,Tw-2020-12-07,2020-12-07,2020-12-07,Copperbelt,Mufulira,1,,,,,17928,364
RS,Tw-2020-12-07,2020-12-07,2020-12-07,Copperbelt,Ndola,1,,,,,17929,364
RS,Tw-2020-12-07,2020-12-07,2020-12-07,North-Western,Solwezi,2,,,,,17931,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,Eastern,Chipangali,1,,,,,17932,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,North-Western,Ikelenge,2,,,,,17934,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,North-Western,Kalumbila,1,,,,,17935,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,Eastern,Katete,1,,,,,17936,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,Southern,Kazungula,7,,,,,17943,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,Copperbelt,Lufwanyama,4,,,,,17947,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,Lusaka,Lusaka,8,,,,,17955,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,Northern,Mungwi,1,,,,,17956,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,North-Western,Mwinilunga,2,,,,,17958,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,Muchinga,Nakonde,1,,,,,17959,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,Copperbelt,Ndola,1,,,,,17960,364
RS,Tw-2020-12-08,2020-12-08,2020-12-08,North-Western,Solwezi,3,,,,,17963,364
RS,Tw-2020-12-09,2020-12-09,2020-12-09,Central,Kabwe,1,,,,,17964,364
RS,Tw-2020-12-09,2020-12-09,2020-12-09,North-Western,Kalumbila,1,,,,,17965,364
RS,Tw-2020-12-09,2020-12-09,2020-12-09,Northern,Kasama,17,,,,,17982,364
RS,Tw-2020-12-09,2020-12-09,2020-12-09,Eastern,Katete,7,,,,,17989,364
RS,Tw-2020-12-09,2020-12-09,2020-12-09,Copperbelt,Kitwe,15,,,,,18004,364
RS,Tw-2020-12-09,2020-12-09,2020-12-09,Northern,Lupososhi,10,,,,,18014,364
RS,Tw-2020-12-09,2020-12-09,2020-12-09,Lusaka,Lusaka,25,,,,,18039,364
RS,Tw-2020-12-09,2020-12-09,2020-12-09,Northern,Luwingu,1,,,,,18040,364
